"callsign","lat","lon","addr2"
"VA7MIL","48.442300","-123.321600","VICTORIA"
"VA7MIM","53.253800","-132.082100","QUEEN CHARLOTTE"
"VA7MIR","49.322900","-124.324600","NANOOSE BAY"
"VA7MIX","49.296700","-122.845690","PORT MOODY"
"VA7MJC","50.258300","-119.266700","VERNON"
"VA7MJF","49.190500","-122.810900","SURREY"
"VA7MJG","48.418800","-123.327690","VICTORIA"
"VA7MJJ","56.250700","-120.849400","FORT ST. JOHN"
"VA7MJM","48.587100","-123.432100","SAANICHTON"
"VA7MJR","49.186600","-123.840590","GABRIOLA"
"VA7MJS","49.980585","-124.757770","LUND"
"VA7MKA","49.038200","-122.827400","SURREY"
"VA7MKE","49.324000","-123.083800","NORTH VANCOUVER"
"VA7MKK","49.212500","-122.917590","NEW WESTMINSTER"
"VA7MKM","49.142900","-122.865500","SURREY"
"VA7MKR","50.552900","-119.141600","ENDERBY"
"VA7ML","50.052000","-119.403490","LAKE COUNTRY"
"VA7MLL","49.315700","-122.744690","COQUITLAM"
"VA7MLN","49.183000","-123.974990","NANAIMO"
"VA7MLT","49.229600","-122.891400","NEW WESTMINSTER"
"VA7MM","49.289977","-122.761376","COQUITLAM"
"VA7MMA","49.213900","-123.134800","VANCOUVER"
"VA7MMB","48.436400","-123.358000","VICTORIA"
"VA7MME","53.876900","-122.803600","PRINCE GEORGE"
"VA7MMK","50.699800","-119.282790","SALMON ARM"
"VA7MML","49.228500","-123.185000","VANCOUVER"
"VA7MMM","49.247800","-123.090500","VANCOUVER"
"VA7MMS","49.247800","-123.090500","VANCOUVER"
"VA7MMZ","53.909000","-122.766400","PRINCE GEORGE"
"VA7MNM","48.865121","-124.172639","YOUBOU"
"VA7MNR","49.145600","-123.176500","RICHMOND"
"VA7MOC","49.142900","-122.865500","SURREY"
"VA7MOG","49.103400","-122.654400",""
"VA7MOH","49.245800","-122.773400","COQUITLAM"
"VA7MOI","49.142900","-122.865500","SURREY"
"VA7MOK","49.058400","-122.492200","ALDERGROVE"
"VA7MOM","48.783300","-123.699700","DUNCAN"
"VA7MON","48.446500","-123.510400","VICTORIA"
"VA7MOO","48.556900","-123.382800","VICTORIA"
"VA7MOS","49.128800","-122.767000","SURREY"
"VA7MPG","49.172069","-123.780194","GABRIOLA"
"VA7MPH","49.171700","-121.951200","CHILLIWACK"
"VA7MPI","50.258300","-119.266700","VERNON"
"VA7MPL","49.051600","-122.276400","ABBOTSFORD"
"VA7MPM","50.488800","-122.567300","D'ARCY"
"VA7MPP","48.652700","-123.427890","SIDNEY"
"VA7MPW","49.054800","-122.321600","ABBOTSFORD"
"VA7MPZ","49.239400","-122.853200","COQUITLAM"
"VA7MR","49.228800","-121.790200","AGASSIZ"
"VA7MRF","53.876900","-122.803600","PRINCE GEORGE"
"VA7MRH","49.315700","-122.744690","COQUITLAM"
"VA7MRK","54.229500","-125.758100","BURNS LAKE"
"VA7MRM","49.229800","-122.609700","MAPLE RIDGE"
"VA7MRO","49.277300","-123.113200","VANCOUVER"
"VA7MRS","49.145600","-123.176500","RICHMOND"
"VA7MS","49.170800","-122.732900","SURREY"
"VA7MSN","49.186400","-123.113200","RICHMOND"
"VA7MTD","49.229800","-122.609700","MAPLE RIDGE"
"VA7MTM","49.245800","-122.773400","PORT COQUITLAM"
"VA7MTY","49.188000","-122.846000",""
"VA7MUD","49.324600","-123.118600","NORTH VANCOUVER"
"VA7MUM","49.835000","-119.615700","WEST KELOWNA"
"VA7MUR","49.171856","-122.625833","Burnaby"
"VA7MUX","48.652700","-123.427890","NORTH SAANICH"
"VA7MUZ","49.252500","-123.065290","VANCOUVER"
"VA7MVM","50.552900","-119.141600","ENDERBY"
"VA7MW","49.835000","-119.615700","LADYSMITH"
"VA7MWR","51.093700","-121.582100","CLINTON"
"VA7MWW","48.474000","-123.311800","VICTORIA"
"VA7MX","49.229600","-122.891400","NEW WESTMINSTER"
"VA7MXA","50.160130","-125.374346","CAMPBELL RIVER"
"VA7MXJ","49.243900","-123.040400","VANCOUVER"
"VA7MXM","49.315700","-122.744690","COQUITLAM"
"VA7MYC","49.183100","-123.050100","RICHMOND"
"VA7MYP","49.256100","-122.856200","COQUITLAM"
"VA7MYT","49.778700","-119.741000","PEACHLAND"
"VA7MZ","55.766700","-120.233300",""
"VA7NA","49.349700","-122.975500","NORTH VANCOUVER"
"VA7NAC","49.252500","-123.065290","VANCOUVER"
"VA7NAF","48.427929","-123.348894","victoria"
"VA7NAK","55.715700","-120.134700","POUCE COUPE"
"VA7NAM","49.274300","-122.758200","PORT COQUITLAM"
"VA7NAN","49.268000","-123.168000","VANCOUVER"
"VA7NAT","49.276200","-123.066700","VANCOUVER"
"VA7NAV","49.496900","-119.598690","PENTICTON"
"VA7NAW","49.268000","-123.168000","VANCOUVER"
"VA7NB","50.258300","-119.266700","VERNON"
"VA7NC","49.839600","-119.444900","KELOWNA"
"VA7NCB","54.779100","-127.178200","SMITHERS"
"VA7NCS","49.247300","-123.209900","VANCOUVER"
"VA7NDM","49.038200","-122.827400","SURREY"
"VA7NEC","49.256100","-122.856200","BURNABY"
"VA7NED","48.436100","-123.409700",""
"VA7NEI","48.783300","-123.699700","DUNCAN"
"VA7NES","51.070400","-120.050500","LOUIS CREEK"
"VA7NET","53.876900","-122.803600","PRINCE GEORGE"
"VA7NGA","49.232000","-123.089900","VANCOUVER"
"VA7NGD","49.128800","-122.767000","SURREY"
"VA7NGL","49.320500","-123.056700","NORTH VANCOUVER"
"VA7NGO","54.779100","-127.178200","SMITHERS"
"VA7NHK","49.231500","-122.929190","BURNABY"
"VA7NHL","49.162000","-123.175500","RICHMOND"
"VA7NIB","48.418800","-123.327690","VICTORIA"
"VA7NIC","49.225077","-124.791517","PORT ALBERNI"
"VA7NIE","48.414500","-123.361400","VICTORIA"
"VA7NIK","49.274300","-122.758200","COQUITLAM"
"VA7NKT","49.160200","-123.114000","RICHMOND"
"VA7NMW","49.142900","-122.865500","SURREY"
"VA7NN","49.103400","-122.654400","LANGLEY"
"VA7NO","49.183000","-123.974990","NANAIMO"
"VA7NPB","48.890800","-123.539800","SALT SPRING ISLAND"
"VA7NR","49.235900","-123.149000","VANCOUVER"
"VA7NRG","54.779100","-127.178200","SMITHERS"
"VA7NRM","49.324000","-123.083800","NORTH VANCOUVER"
"VA7NRS","49.913767","-97.106513","LAKE COUNTRY"
"VA7NRV","49.231500","-122.929190","BURNABY"
"VA7NRW","49.038200","-122.827400","SURREY"
"VA7NS","49.315700","-122.744690","COQUITLAM"
"VA7NSB","49.054800","-122.321600","ABBOTSFORD"
"VA7NSK","53.921300","-122.826300",""
"VA7NSL","49.142900","-122.865500","ABBOTSFORD"
"VA7NSR","52.982100","-122.502600","QUESNEL"
"VA7NST","49.778700","-119.741000","PEACHLAND"
"VA7NSX","49.128800","-122.767000","SURREY"
"VA7NT","49.270842","-123.115214","VANCOUVER"
"VA7NTA","50.216700","-119.200200","COLDSTREAM"
"VA7NTD","49.051600","-122.276400","ABBOTSFORD"
"VA7NTS","49.243900","-123.040400","VANCOUVER"
"VA7NTZ","49.268000","-123.168000","VANCOUVER"
"VA7NUT","48.463200","-123.366200","VICTORIA"
"VA7NUU","49.332800","-123.026300","NORTH VANCOUVER"
"VA7NV","48.406000","-123.517700","VICTORIA"
"VA7NW","49.128800","-122.767000","SURREY"
"VA7NWS","50.251900","-118.971900","LUMBY"
"VA7NWT","49.209600","-122.997800","BURNABY"
"VA7OA","49.311302","-117.659197","CASTLEGAR"
"VA7OAS","48.446500","-123.510400","VICTORIA"
"VA7ODI","50.669700","-120.325300","KAMLOOPS"
"VA7OEP","48.418800","-123.327690","VICTORIA"
"VA7OF","49.835000","-119.615700","WESTBANK"
"VA7OFF","49.225500","-123.068100","VANCOUVER"
"VA7OFP","49.135000","-122.303900","MISSION"
"VA7OGO","49.835000","-119.615700","KELOWNA"
"VA7OHM","50.258300","-119.266700","VERNON"
"VA7OJ","49.341200","-123.201400","WEST VANCOUVER"
"VA7OK","49.033300","-118.431290","GRAND FORKS"
"VA7OKJ","49.107800","-122.865100","SURREY"
"VA7OKM","49.839600","-119.444900","KELOWNA"
"VA7OKN","50.258300","-119.266700","VERNON"
"VA7OLA","50.216700","-119.200200","COLDSTREAM"
"VA7OM","49.226903","-122.369499","MISSION"
"VA7OMA","49.212500","-122.917590","CHILLIWACK"
"VA7ON","49.103400","-122.654400","LANGLEY"
"VA7ONE","54.779100","-127.178200","SMITHERS"
"VA7OO","49.303400","-123.144800","VANCOUVER"
"VA7OOF","49.233400","-124.799800","PORT ALBERNI"
"VA7OOO","49.186400","-123.113200","RICHMOND"
"VA7OOT","50.583500","-126.916600","ALERT BAY"
"VA7OP","48.783300","-123.699700","DUNCAN"
"VA7OPF","48.377500","-123.730700","SOOKE"
"VA7OPH","49.260500","-123.060190","VANCOUVER"
"VA7OPP","50.052000","-119.403490","LAKE COUNTRY"
"VA7OPS","49.272600","-123.007000","BURNABY"
"VA7ORB","49.517200","-123.903700","HALFMOON BAY"
"VA7ORC","49.257900","-123.131200","VANCOUVER"
"VA7OSO","49.274300","-122.758200","PORT COQUITLAM"
"VA7OSY","49.021600","-119.468100","OSOYOOS"
"VA7OT","54.516700","-128.608000","QUALICUM BEACH"
"VA7OTC","48.430112","-123.389339","VICTORIA"
"VA7OTR","56.250700","-120.849400","FORT ST. JOHN"
"VA7OTT","49.239400","-122.853200","COQUITLAM"
"VA7OWL","49.277300","-123.113200","VANCOUVER"
"VA7OX","49.413300","-115.433300","WARDNER"
"VA7OZ","49.260500","-123.060190","VANCOUVER"
"VA7PA","49.500600","-115.766700","CRANBROOK"
"VA7PAB","52.833700","-119.249300","VALEMOUNT"
"VA7PAC","49.212500","-122.917590",""
"VA7PAG","48.414500","-123.361400","VICTORIA"
"VA7PAH","53.876900","-122.803600","PRINCE GEORGE"
"VA7PAK","49.233400","-124.799800","PORT ALBERNI"
"VA7PAL","49.778700","-119.741000","PEACHLAND"
"VA7PAM","49.233400","-124.799800","PORT ALBERNI"
"VA7PAN","49.233400","-124.799800","PORT ALBERNI"
"VA7PAO","49.233400","-124.799800","PORT ALBERNI"
"VA7PAP","49.233400","-124.799800","PORT ALBERNI"
"VA7PAQ","48.488300","-123.410790","Victoria"
"VA7PAR","48.587100","-123.432100","SAANICHTON"
"VA7PAS","49.500600","-115.766700","CRANBROOK"
"VA7PAT","49.274300","-122.758200","PORT COQUITLAM"
"VA7PAW","49.778700","-119.741000","PEACHLAND"
"VA7PAX","48.783300","-123.699700","DUNCAN"
"VA7PB","50.878000","-119.484800","SORRENTO"
"VA7PBX","53.921300","-122.826300","PRINCE GEORGE"
"VA7PC","48.453800","-123.337400","VICTORIA"
"VA7PCE","49.274300","-122.758200","PORT COQUITLAM"
"VA7PDL","49.346600","-123.099700","NORTH VANCOUVER"
"VA7PDS","49.209600","-122.997800","BURNABY"
"VA7PDW","49.218200","-123.041100","VANCOUVER"
"VA7PEB","49.248600","-123.120200","VANCOUVER"
"VA7PEL","53.909000","-122.766400","PRINCE GEORGE"
"VA7PEN","49.257900","-123.131200","VANCOUVER"
"VA7PEP","49.233400","-124.799800","PORT ALBERNI"
"VA7PER","49.142900","-122.865500","SURREY"
"VA7PG","53.921300","-122.826300","KAMLOOPS"
"VA7PGE","51.613100","-120.115900","CLEARWATER"
"VA7PGO","53.921300","-122.826300","PRINCE GEORGE"
"VA7PH","53.876900","-122.803600","PRINCE GEORGE"
"VA7PHD","49.186400","-123.113200","RICHMOND"
"VA7PHI","49.251600","-123.168400","VANCOUVER"
"VA7PHK","49.142900","-122.865500","SURREY"
"VA7PI","49.149400","-122.906700",""
"VA7PIK","48.683400","-123.600500","COBBLE HILL"
"VA7PIP","49.341200","-123.201400","WEST VANCOUVER"
"VA7PIT","49.325300","-122.950990","NORTH VANCOUVER"
"VA7PIX","49.884900","-119.414900",""
"VA7PJ","49.341200","-123.201400","WEST VANCOUVER"
"VA7PJB","53.921300","-122.826300","PRINCE GEORGE"
"VA7PJH","49.346600","-123.099700","NORTH VANCOUVER"
"VA7PJW","51.613100","-120.115900","CLEARWATER"
"VA7PKT","49.839600","-119.444900",""
"VA7PKU","49.186400","-123.113200","RICHMOND"
"VA7PL","50.124655","-119.444808","LAKE COUNTRY"
"VA7PLA","49.254100","-123.146190","VANCOUVER"
"VA7PLH","49.219700","-124.001200","NANAIMO"
"VA7PLN","49.325300","-122.950990",""
"VA7PLO","49.276800","-123.039100","VANCOUVER"
"VA7PLS","49.219700","-124.001200","NANAIMO"
"VA7PMA","49.267500","-122.929590","BURNABY"
"VA7PMB","49.103400","-122.654400","LANGLEY"
"VA7PMM","49.235900","-124.066990","NANAIMO"
"VA7PMS","49.213103","-122.810036","-"
"VA7PMT","48.377500","-123.730700","SOOKE"
"VA7PNE","49.243900","-123.040400","VANCOUVER"
"VA7PNN","49.213900","-123.134800","VANCOUVER"
"VA7PNP","49.274300","-122.758200","PORT COQUITLAM"
"VA7PNS","49.225500","-123.068100","VANCOUVER"
"VA7PO","49.320500","-123.056700","Duncan"
"VA7POD","48.436100","-123.409700","VICTORIA"
"VA7POL","49.884900","-119.414900","KELOWNA"
"VA7POP","49.245800","-122.773400","COQUITLAM"
"VA7POW","48.418800","-123.327690","VICTORIA"
"VA7PP","48.515327","-123.367479","VICTORIA"
"VA7PPK","49.268000","-123.168000","VANCOUVER"
"VA7PPP","49.160200","-123.114000","RICHMOND"
"VA7PPS","49.213000","-123.096300","VANCOUVER"
"VA7PPY","49.272600","-123.007000","BURNABY"
"VA7PQ","49.327506","-123.155167","WEST VANCOUVER"
"VA7PR","49.162000","-123.175500","RICHMOND"
"VA7PRB","49.477800","-123.754200","Taylor"
"VA7PRE","49.243900","-123.040400","VANCOUVER"
"VA7PRF","48.377500","-123.730700","SOOKE"
"VA7PRH","49.248600","-123.120200","VANCOUVER"
"VA7PRI","48.377500","-123.730700","SOOKE"
"VA7PRN","49.330800","-123.141400","WEST VANCOUVER"
"VA7PRO","49.160200","-123.114000","RICHMOND"
"VA7PRS","50.258300","-119.266700","VERNON"
"VA7PRT","50.584300","-127.095900","PORT MCNEILL"
"VA7PRW","49.285000","-123.132600","VANCOUVER"
"VA7PS","53.876900","-122.803600","PRINCE GEORGE"
"VA7PSA","49.320500","-123.056700",""
"VA7PSL","49.900500","-119.481200","KELOWNA"
"VA7PSN","49.262200","-123.092800","VANCOUVER"
"VA7PSR","49.496900","-119.598690","PENTICTON"
"VA7PST","50.461700","-115.989400","WINDERMERE"
"VA7PT","49.269100","-122.686100","PITT MEADOWS"
"VA7PTA","49.274300","-122.758200","PORT COQUITLAM"
"VA7PTC","49.024900","-123.083400","DELTA"
"VA7PTH","49.209600","-122.997800","BURNABY"
"VA7PTR","48.436100","-123.409700","VICTORIA"
"VA7PTY","48.446500","-123.510400","VICTORIA"
"VA7PW","49.315700","-122.744690","COQUITLAM"
"VA7PWC","54.816500","-126.300000","TOPLEY"
"VA7PWS","49.900500","-119.481200","KELOWNA"
"VA7PX","48.853333","-123.293333","Qualicum Beach"
"VA7PYL","49.186400","-123.113200","RICHMOND"
"VA7PYT","49.320500","-123.056700","NORTH VANCOUVER"
"VA7QA","49.218200","-123.041100","RICHMOND"
"VA7QBC","49.352500","-124.446900","QUALICUM BEACH"
"VA7QBM","49.322900","-124.324600","NANOOSE BAY"
"VA7QC","49.680500","-124.979200","COURTENAY"
"VA7QCD","49.135000","-122.303900","MISSION"
"VA7QCI","54.032900","-132.149700","MASSET"
"VA7QCR","53.686700","-132.184800","PORT CLEMENTS"
"VA7QQ","49.496900","-119.598690","PENTICTON"
"VA7QR","49.149800","-123.977000","NANAIMO"
"VA7QSL","49.149400","-122.906700","DELTA"
"VA7QV","48.436100","-123.409700","VICTORIA"
"VA7RAB","49.430500","-123.650090","ROBERTS CREEK"
"VA7RAC","49.149400","-122.906700","DELTA"
"VA7RAE","49.038200","-122.827400","SURREY"
"VA7RAF","49.054800","-122.321600","ABBOTSFORD"
"VA7RAG","49.128800","-122.767000","BURNABY"
"VA7RAH","49.256100","-122.856200","COQUITLAM"
"VA7RAI","49.142900","-122.865500","SURREY"
"VA7RAJ","49.142900","-122.865500","SURREY"
"VA7RAL","49.243900","-123.040400","COQUITLAM"
"VA7RAN","49.247100","-123.109100","VANCOUVER"
"VA7RAO","54.396800","-126.645200","HOUSTON"
"VA7RAR","49.293600","-124.445500","COOMBS"
"VA7RAS","49.412138","-123.512486","GIBSONS"
"VA7RAY","49.873300","-119.543100","KELOWNA"
"VA7RAZ","49.142900","-122.865500","SURREY"
"VA7RB","49.256100","-122.856200","COQUITLAM"
"VA7RBC","49.212500","-122.917590","NEW WESTMINSTER"
"VA7RBD","49.324000","-123.083800","NORTH VANCOUVER"
"VA7RBH","50.699800","-119.282790","SALMON ARM"
"VA7RBL","48.786200","-123.283900","PENDER ISLAND"
"VA7RBM","49.243900","-123.040400","VANCOUVER"
"VA7RBN","49.170800","-122.732900","SURREY"
"VA7RBR","49.051600","-122.276400","ABBOTSFORD"
"VA7RBS","53.876900","-122.803600","PRINCE GEORGE"
"VA7RBT","49.233400","-124.799800","PORT ALBERNI"
"VA7RBY","49.516800","-124.700000","BURNABY"
"VA7RC","53.909000","-122.766400","PRINCE GEORGE"
"VA7RCA","49.218070","-122.588540",""
"VA7RCB","49.024900","-123.083400","DELTA"
"VA7RCC","49.276800","-123.039100","VANCOUVER"
"VA7RCD","49.243900","-123.040400","VANCOUVER"
"VA7RCF","48.453800","-123.337400","VICTORIA"
"VA7RCL","50.584300","-127.095900","PORT MCNEILL"
"VA7RCM","49.516800","-124.700000","BURNABY"
"VA7RCN","48.436100","-123.409700","VICTORIA"
"VA7RCP","53.995100","-125.701500","SOUTHBANK"
"VA7RCR","51.565600","-121.173800","LONE BUTTE"
"VA7RCS","48.890800","-123.539800","Grand Forks"
"VA7RCX","49.243900","-123.040400","VANCOUVER"
"VA7RDE","53.242200","-131.819300","SANDSPIT"
"VA7RDF","54.779100","-127.178200","PENDER ISLAND"
"VA7RDH","49.496900","-119.598690","PENTICTON"
"VA7RDL","48.890800","-123.539800","SALT SPRING ISLAND"
"VA7RDM","49.229000","-122.951890","BURNABY"
"VA7RDP","49.693500","-119.536500","NARAMATA"
"VA7RDS","50.699800","-119.282790","SALMON ARM"
"VA7RDT","49.248600","-123.120200","VANCOUVER"
"VA7RDW","49.188000","-122.846000","SURREY"
"VA7RDX","54.018900","-124.001800","VANDERHOOF"
"VA7RDY","54.699900","-127.050500","TELKWA"
"VA7REB","49.248600","-123.120200","VANCOUVER"
"VA7REC","49.269100","-122.686100","PITT MEADOWS"
"VA7RED","49.680500","-124.979200","COURTENAY"
"VA7REG","49.838936","-119.401405","KELOWNA"
"VA7REP","48.683400","-123.600500","COBBLE HILL"
"VA7RES","49.885100","-119.489200","KELOWNA"
"VA7REV","50.699800","-119.282790","SALMON ARM"
"VA7REY","49.142900","-122.865500","SURREY"
"VA7RF","49.188000","-122.846000","SURREY"
"VA7RFB","49.900500","-119.481200","KELOWNA"
"VA7RFC","49.274300","-122.758200","PORT COQUITLAM"
"VA7RFI","48.993100","-123.821700","LADYSMITH"
"VA7RFL","48.453800","-123.337400","VICTORIA"
"VA7RFP","49.303400","-123.144800",""
"VA7RFT","50.217000","-126.548000","WOSS"
"VA7RG","54.342000","-130.265800","PRINCE RUPERT"
"VA7RGF","49.276200","-123.066700","VANCOUVER"
"VA7RGR","48.442300","-123.321600","VICTORIA"
"VA7RGS","49.051600","-122.276400","ABBOTSFORD"
"VA7RGX","49.175700","-121.930100","Surrey"
"VA7RH","49.322900","-124.324600","NANOOSE BAY"
"VA7RHE","49.133600","-123.114300","RICHMOND"
"VA7RHS","49.248600","-123.120200","VANCOUVER"
"VA7RIA","53.300000","-120.170000","MCBRIDE"
"VA7RIC","49.219700","-124.001200","NANAIMO"
"VA7RIG","49.239400","-122.853200",""
"VA7RIK","49.315700","-122.744690","COQUITLAM"
"VA7RIN","49.352300","-123.115900","NORTH VANCOUVER"
"VA7RIP","48.406000","-123.517700",""
"VA7RIV","49.103400","-122.654400",""
"VA7RIX","49.276200","-123.066700","VANCOUVER"
"VA7RJ","48.414500","-123.361400",""
"VA7RJB","49.430500","-123.650090","ROBERTS CREEK"
"VA7RJC","49.267500","-122.929590","BURNABY"
"VA7RJF","50.584300","-127.095900","PORT MCNEILL"
"VA7RJM","49.213900","-123.134800","VANCOUVER"
"VA7RJR","49.753200","-123.133500","GARIBALDI HIGHLANDS"
"VA7RJS","49.260500","-123.060190","VANCOUVER"
"VA7RJT","49.245800","-122.773400","COQUITLAM"
"VA7RK","49.145600","-123.176500",""
"VA7RKD","49.229600","-122.891400","NEW WESTMINSTER"
"VA7RKT","49.229800","-122.609700","MAPLE RIDGE"
"VA7RL","50.258300","-119.266700","VERNON"
"VA7RLA","48.683400","-123.600500","COBBLE HILL"
"VA7RLD","48.783300","-123.699700","DUNCAN"
"VA7RLL","50.499600","-120.799100","LOGAN LAKE"
"VA7RLP","49.024900","-123.083400","DELTA"
"VA7RLR","53.921300","-122.826300","KAMLOOPS"
"VA7RLY","49.247800","-123.090500","VANCOUVER"
"VA7RM","49.243900","-123.040400","VANCOUVER"
"VA7RMB","50.699800","-119.282790","SALMON ARM"
"VA7RMD","53.921300","-122.826300","PRINCE GEORGE"
"VA7RME","48.463200","-123.366200","VICTORIA"
"VA7RMM","50.390518","-119.218526","EDGEWOOD"
"VA7RMS","49.430500","-123.650090","ROBERTS CREEK"
"VA7RN","49.322900","-124.324600","PARKSVILLE"
"VA7RNI","50.428200","-127.481600","GABRIOLA"
"VA7RO","48.446500","-123.510400","VICTORIA"
"VA7ROB","53.921300","-122.826300","PRINCE GEORGE"
"VA7ROC","49.260500","-123.060190","VANCOUVER"
"VA7ROD","50.708100","-120.381300","KAMLOOPS"
"VA7ROK","49.477800","-123.754200","SECHELT"
"VA7RON","53.909000","-122.766400","PRINCE GEORGE"
"VA7ROV","49.245800","-122.773400","PORT COQUITLAM"
"VA7ROW","49.324200","-117.660200","CASTLEGAR"
"VA7ROX","54.342000","-130.265800",""
"VA7ROY","49.149800","-123.977000",""
"VA7RP","49.346600","-123.099700","NORTH VANCOUVER"
"VA7RPA","49.274300","-122.758200","PORT COQUITLAM"
"VA7RPC","49.274300","-122.758200","PORT COQUITLAM"
"VA7RPF","50.217000","-126.548000","WOSS"
"VA7RPG","48.442300","-123.321600","VICTORIA"
"VA7RPM","48.540000","-123.562500","MALAHAT"
"VA7RPT","49.128800","-122.767000","BURNABY"
"VA7RR","49.274300","-122.758200","PORT COQUITLAM"
"VA7RRL","50.879600","-119.463100","SORRENTO"
"VA7RRM","49.296700","-122.845690","PORT MOODY"
"VA7RRR","49.293600","-124.445500","COOMBS"
"VA7RRZ","49.182700","-122.880500","SURREY"
"VA7RS","49.223037","-124.039069",""
"VA7RSC","49.257900","-123.131200","NEW WESTMINSTER"
"VA7RSG","48.442300","-123.321600","VICTORIA"
"VA7RSH","49.256100","-122.856200","COQUITLAM"
"VA7RSM","49.248600","-123.120200","VANCOUVER"
"VA7RSQ","49.229800","-122.609700","MAPLE RIDGE"
"VA7RSS","49.349700","-122.975500","NORTH VANCOUVER"
"VA7RST","49.160200","-123.114000","RICHMOND"
"VA7RT","49.135000","-122.303900","MISSION"
"VA7RTG","50.488800","-122.567300","D'ARCY"
"VA7RTH","49.341200","-123.201400","LANGLEY"
"VA7RTK","48.540000","-123.562500","MALAHAT"
"VA7RTN","51.188600","-120.133900","BARRIERE"
"VA7RUB","49.213000","-123.096300","VANCOUVER"
"VA7RUS","49.128200","-122.766300","SURREY"
"VA7RUT","48.442300","-123.321600","VICTORIA"
"VA7RV","48.480300","-123.497400","VICTORIA"
"VA7RVD","49.835000","-119.615700","WEST KELOWNA"
"VA7RVM","49.190500","-122.810900","SURREY"
"VA7RVN","50.258300","-119.266700","VERNON"
"VA7RVS","49.315700","-122.744690","COQUITLAM"
"VA7RW","51.647200","-121.294000","100 MILE HOUSE"
"VA7RWB","48.377500","-123.730700","SOOKE"
"VA7RWC","50.584300","-127.095900","PORT MCNEILL"
"VA7RWG","54.517200","-128.608000","THORNHILL"
"VA7RWH","50.917700","-118.794800","MALAKWA"
"VA7RWJ","48.652700","-123.427890","SIDNEY"
"VA7RWL","49.190500","-122.810900","Creston"
"VA7RWM","49.243900","-123.040400","VANCOUVER"
"VA7RWR","49.248600","-123.120200","VANCOUVER"
"VA7RWS","49.778700","-119.741000","PEACHLAND"
"VA7RWW","49.680200","-115.979400","KIMBERLEY"
"VA7RX","49.090281","-123.056831",""
"VA7RY","49.873564","-119.393148","KELOWNA"
"VA7SA","49.685700","-124.995300","COURTENAY"
"VA7SAB","48.786400","-123.954300","MESACHIE LAKE"
"VA7SAC","49.038200","-122.827400","SURREY"
"VA7SAG","48.642627","-123.585715","COBBLE HILL"
"VA7SAL","50.258300","-119.266700","VERNON"
"VA7SAM","54.396800","-126.645200","HOUSTON"
"VA7SAN","48.436100","-123.409700","VICTORIA"
"VA7SAP","49.324000","-123.083800","NORTH VANCOUVER"
"VA7SAR","49.496900","-119.598690","PENTICTON"
"VA7SAS","49.103400","-122.654400","LANGLEY"
